Wikipedia movie ID,Freebase movie ID,Movie name,Movie release date,Movie runtime,Movie languages (Freebase ID:name tuples),Movie countries (Freebase ID:name tuples),Movie genres (Freebase ID:name tuples),tmdb_id,collection_name,collection_id,vote_count,vote_average,genres,budget,run_time,tmdb_origin_country,tmdb_original_language,Movie release date corrected,release_year,movie_order,box_office,profit,years_diff_bt_pre_movies,CPI,real_revenue,real_budget,real_profit,ratio_revenue_budget,num_genres,collection_size
13670373,/m/043tvp3,Terminator Salvation,2009-05-14,115.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03rjj"": ""Italy"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hc1z"": ""Apocalyptic and post-apocalyptic fiction"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action""}",534.0,The Terminator Collection,528.0,6415.0,6.1,"['Action', 'Science Fiction', 'Thriller']",200000000.0,115.0,['US'],en,2009-05-14,2009,4.0,371353001.0,171353001.0,6.0,372.5,832087860.1965852,448138487.0761205,383949373.1204647,1.8567650049999997,3,4
13734892,/m/03qcfvw,G.I. Joe: The Rise of Cobra,2009-08-05,118.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/01mjq"": ""Czech Republic""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",14869.0,G.I. Joe (Live-Action) Collection,135468.0,4571.0,5.8,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",175000000.0,118.0,['US'],en,2009-08-05,2009,1.0,302469017.0,127469017.0,,355.4,677740038.3289068,392121176.1916054,285618862.1373014,1.7283943828571429,4,2
13931836,/m/03cnlkv,Meet the Browns,2008-03-21,108.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01z4y"": ""Comedy""}",16710.0,Madea Collection,534673.0,101.0,6.7,"['Comedy', 'Drama', 'Romance']",20000000.0,100.0,['US'],en,2008-03-21,2008,3.0,41975388.0,21975388.0,2.0,58.6,94053934.3637657,44813848.707612045,49240085.65615366,2.0987693999999997,3,7
13963229,/m/02qrr8j,The Sisterhood of the Traveling Pants 2,2008-08-06,117.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0556j8"": ""Buddy film"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",10188.0,The Sisterhood of the Traveling Pants Collection,17368.0,763.0,6.2,"['Adventure', 'Comedy', 'Drama']",27000000.0,117.0,['US'],en,2008-08-06,2008,2.0,44352417.0,17352417.0,3.0,43.2,99380125.26274602,60498695.75527626,38881429.50746976,1.642682111111111,3,2
14277334,/m/03nm_fh,Twilight,2008-11-17,122.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/02b5_l"": ""Teen""}",8966.0,The Twilight Collection,33514.0,13458.0,6.3,"['Fantasy', 'Drama', 'Romance']",37000000.0,122.0,['US'],en,2008-11-17,2008,1.0,392616625.0,355616625.0,,290.0,879733101.6421627,82905620.10908228,796827481.5330803,10.611260135135137,3,4
14384820,/m/03d243x,Saw V,2008-10-23,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03npn"": ""Horror"", ""/m/09blyk"": ""Psychological thriller"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher""}",11917.0,Saw Collection,656.0,3464.0,6.2,"['Horror', 'Thriller', 'Crime']",10800000.0,95.0,['US'],en,2008-10-23,2008,5.0,113864059.0,103064059.0,1.0,500.6,255134335.66303056,24199478.302110504,230934857.36092007,10.542968425925926,3,7
14696485,/m/03gtdqx,The Gate II: Trespassers,1992,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/03npn"": ""Horror"", ""/m/0qdzd"": ""B-movie"", ""/m/0219x_"": ""Indie""}",40729.0,The Gate Collection,340623.0,93.0,5.4,"['Horror', 'Fantasy']",6500000.0,93.0,['CA'],en,1992-01-01,1992,2.0,2032973.0,-4467027.0,5.0,457.9,4555267.222433009,14564500.829973916,-10009233.607540905,0.3127650769230769,2,2
14708304,/m/03gtwh_,Crank: High Voltage,2009-04-16,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/01z4y"": ""Comedy""}",15092.0,Crank Collection,64751.0,2799.0,6.075,"['Action', 'Thriller', 'Crime']",20000000.0,95.0,['US'],en,2009-04-16,2009,2.0,34560577.0,14560577.0,3.0,623.1,77439623.44628882,44813848.707612045,32625774.73867678,1.7280288499999998,3,2
14711303,/m/03gtzf8,The Irony of Fate 2,2007-12-21,115.0,"{""/m/01gp_d"": ""Finnish Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/06bnz"": ""Russia""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",27046.0,The Irony of Fate Collection,107473.0,88.0,4.9,"['Comedy', 'Romance']",5000000.0,125.0,['RU'],ru,2007-12-21,2007,2.0,55549000.0,50549000.0,32.0,623.1,124468224.09295708,11203462.176903011,113264761.91605407,11.1098,2,2
14725310,/m/0gy0l_,Letters from Iwo Jima,2006-12-09,140.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/03_3d"": ""Japan""}","{""/m/01fc50"": ""Anti-war"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03q4nz"": ""World cinema"", ""/m/03g3w"": ""History"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/02kdv5l"": ""Action"", ""/m/07k67c"": ""Anti-war film"", ""/m/0hj3mz0"": ""Combat Films""}",1251.0,Clint Eastwood's Iwo Jima Collection,261382.0,2026.0,7.5,"['Action', 'Drama', 'War']",19000000.0,141.0,['US'],en,2006-12-09,2006,2.0,68673228.0,49673228.0,0.0,290.0,153875582.49276736,42573156.272231445,111302426.22053592,3.6143804210526316,3,2
15272676,/m/03hns1j,Sex Is Zero 2,2007-12-12,115.0,"{""/m/02hwhyv"": ""Korean Language""}","{""/m/06qd3"": ""South Korea""}","{""/m/0gsy3b"": ""Sex comedy"", ""/m/01z4y"": ""Comedy""}",21647.0,Sex is Zero Series,213697.0,50.0,5.7,"['Romance', 'Comedy']",,115.0,['KR'],ko,2007-12-12,2007,2.0,14210342.0,14210342.0,5.0,647.0,31841005.823571257,,,,2,2
15279295,/m/03hnxng,Slumber Party Massacre 3,1990,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen"", ""/m/0219x_"": ""Indie""}",27767.0,The Slumber Party Massacre Collection,138971.0,93.0,4.962,"['Horror', 'Comedy']",350000.0,87.0,['US'],en,1990-01-01,1990,3.0,1242995.0,892995.0,3.0,44.2,2785169.4937159116,784242.3523832108,2000927.1413327008,3.5514142857142854,2,3
15332396,/m/080dfr7,Resident Evil: Afterlife,2010-09-02,90.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03q4nz"": ""World cinema"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/02kdv5l"": ""Action""}",35791.0,Resident Evil Collection,17255.0,3813.0,6.062,"['Action', 'Adventure', 'Horror', 'Science Fiction']",60000000.0,97.0,['US'],en,2010-09-02,2010,4.0,296221663.0,236221663.0,3.0,647.0,663741639.4799621,134441546.12283614,529300093.357126,4.937027716666667,4,5
15359592,/m/047vqdd,Open Season 2,2008,90.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hcr"": ""Animation"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",13690.0,Open Season Collection,66761.0,1199.0,5.8,"['Adventure', 'Animation', 'Comedy', 'Family']",,76.0,['US'],en,2008-01-01,2008,2.0,8716950.0,8716950.0,2.0,51.2,19532003.92459094,,,,4,3
15465392,/m/03h44mv,Underworld: Rise of the Lycans,2009-01-22,92.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0ctw_b"": ""New Zealand""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0hj3n4p"": ""Gothic Film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/01hmnh"": ""Fantasy"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3m_c"": ""Costume Horror""}",12437.0,Underworld Collection,2326.0,3596.0,6.5,"['Fantasy', 'Action', 'Thriller']",35000000.0,92.0,['US'],en,2009-01-22,2009,3.0,91327197.0,56327197.0,3.0,647.0,204636159.46241406,78424235.23832108,126211924.22409298,2.609348485714286,3,4
15525072,/m/03md5bz,"Oh, God! You Devil",1984,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3n62"": ""Heavenly Comedy"", ""/m/0hj3n2s"": ""Fantasy Comedy"", ""/m/01z4y"": ""Comedy"", ""/m/02djzlc"": ""Religious Film""}",38148.0,"Oh, God! Collection",221308.0,39.0,5.6,['Comedy'],,97.0,['US'],en,1984-01-01,1984,3.0,21538850.0,21538850.0,4.0,41.2,48261938.26179749,,,,1,3
15593618,/m/03mgx6z,Taken,2009-01-30,93.0,"{""/m/064_8sq"": ""French Language"", ""/m/012v8"": ""Albanian language"", ""/m/0jzc"": ""Arabic Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/09blyk"": ""Psychological thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0c3351"": ""Suspense"", ""/m/02kdv5l"": ""Action""}",8681.0,Taken Collection,135483.0,11135.0,7.394,"['Action', 'Thriller']",25000000.0,94.0,['FR'],en,2009-01-30,2009,1.0,226830568.0,201830568.0,,445.4,508257537.8306853,56017310.88451506,452240226.9461703,9.073222719999999,2,2
15656621,/m/03w9gp_,Fast & Furious,2009-03-12,106.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/07s9rl0"": ""Drama"", ""/m/02kdv5l"": ""Action"", ""/m/01z02hx"": ""Sports"", ""/m/0ltv"": ""Auto racing""}",13804.0,The Fast and the Furious Collection,9485.0,7172.0,6.7,"['Action', 'Crime', 'Drama', 'Thriller']",85000000.0,107.0,['US'],en,2009-03-12,2009,4.0,363164265.0,278164265.0,3.0,41.8,813739421.3860564,190458857.0073512,623280564.3787053,4.272520764705883,4,5
15837630,/m/03wgvhl,Madea Goes to Jail,2009-02-20,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/02h8pkk"": ""Family Drama"", ""/m/01t_vv"": ""Comedy-drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",15670.0,Madea Collection,534673.0,184.0,6.6,"['Comedy', 'Crime', 'Drama']",17500000.0,103.0,['US'],en,2009-02-20,2009,4.0,90508336.0,73008336.0,1.0,644.7,202801343.81408584,39212117.61916054,163589226.1949253,5.171904914285714,3,7
15886402,/m/03qdlh6,The Final Destination,2009-08-26,,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/02b5_l"": ""Teen"", ""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher"", ""/m/0ltv"": ""Auto racing""}",19912.0,Final Destination Collection,8864.0,3234.0,5.6,"['Horror', 'Mystery']",40000000.0,82.0,['US'],en,2009-08-26,2009,4.0,186167139.0,146167139.0,3.0,457.9,417143300.0737491,89627697.41522409,327515602.65852505,4.654178475,2,5
15912738,/m/03qfxcx,L: Change the World,2008,129.0,"{""/m/03_9r"": ""Japanese Language""}","{""/m/03_3d"": ""Japan""}","{""/m/01jfsb"": ""Thriller"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01hmnh"": ""Fantasy"", ""/m/03q4nz"": ""World cinema""}",20329.0,Death Note Collection,102019.0,271.0,6.0,"['Fantasy', 'Action', 'Thriller', 'Science Fiction', 'Mystery']",,128.0,['JP'],ja,2008-01-01,2008,3.0,35227275.0,35227275.0,2.0,676.0,78933488.6115722,,,,5,3
15968423,/m/047vq5n,Transporter 3,2008-11-26,103.0,"{""/m/064_8sq"": ""French Language"", ""/m/0cjk9"": ""Ukrainian Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/02ztjwg"": ""Hungarian language""}","{""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",13387.0,The Transporter Collection,9518.0,3328.0,6.15,"['Action', 'Thriller', 'Crime']",30000000.0,104.0,['FR'],en,2008-11-26,2008,3.0,108979549.0,78979549.0,3.0,329.4,244189651.05548966,67220773.06141807,176968877.9940716,3.632651633333333,3,3
15968935,/m/08660ng,Hoodwinked Too! Hood vs. Evil,2011-04-29,87.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0219x_"": ""Indie"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",57089.0,Hoodwinked! Collection,87255.0,535.0,5.1,"['Comedy', 'Animation', 'Family']",30000000.0,86.0,['US'],en,2011-04-29,2011,2.0,16960968.0,-13039032.0,5.0,161.7,38004312.694332466,67220773.06141807,-29216460.367085606,0.5653656,3,2
16040190,/m/03qlxf5,Mister Roberts,1955-07-30,123.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/082gq"": ""War film""}",37853.0,Mister Roberts Collection,398740.0,150.0,7.0,"['Comedy', 'Drama', 'War']",,123.0,['US'],en,1955-07-30,1955,1.0,8500000.0,8500000.0,,90.9,19045885.700735122,,,,3,2
16143062,/m/03wb66v,Benji: Off the Leash!,2004-03-26,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",44415.0,The Benji Collection,424830.0,19.0,5.1,"['Drama', 'Family']",,97.0,['US'],en,2004-03-26,2004,5.0,3817362.0,3817362.0,17.0,72.2,8553534.156509366,,,,2,5
16385924,/m/03wj808,The Sting II,1983-02-18,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01z02hx"": ""Sports"", ""/m/0hj3m_x"": ""Crime Comedy"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",36912.0,The Sting Collection,330605.0,42.0,4.6,"['Comedy', 'Crime']",,102.0,['US'],en,1983-02-18,1983,2.0,6347072.0,6347072.0,10.0,84.4,14221836.217216032,,,,2,2
16794053,/m/0406c9s,Quarantine,2008-10-10,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/0jb4p32"": ""Zombie Film"", ""/m/02n4kr"": ""Mystery"", ""/m/01drsx"": ""Disaster""}",13812.0,Quarantine Collection,123932.0,1224.0,5.8,"['Horror', 'Science Fiction', 'Thriller']",12000000.0,89.0,['US'],en,2008-10-10,2008,1.0,41319906.0,29319906.0,,161.7,92585200.80483757,26888309.224567227,65696891.58027034,3.4433255000000003,3,2
16839388,/m/0407yj_,Cars 2,2011-06-18,106.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0hj3n26"": ""Family-Oriented Adventure"", ""/m/0bkbm"": ""Spy""}",49013.0,Cars Collection,87118.0,7721.0,6.1,"['Animation', 'Family', 'Adventure', 'Comedy']",200000000.0,106.0,['US'],en,2011-06-18,2011,2.0,559852396.0,359852396.0,5.0,196.0,1254457028.6469054,448138487.0761205,806318541.5707849,2.79926198,4,2
16918633,/m/041247g,Çılgın dersane kampta,2008-01-11,110.0,{},"{""/m/01znc_"": ""Turkey""}","{""/m/01z4y"": ""Comedy""}",86319.0,Çılgın Dersane Collection,182025.0,16.0,2.5,['Comedy'],,110.0,['TR'],tr,2008-01-11,2008,2.0,5493587.0,5493587.0,1.0,567.6,12309438.834005218,,,,1,2
17111814,/m/04f76fm,Race to Witch Mountain,2009-03-11,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03k9fj"": ""Adventure"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mt0"": ""Alien Film"", ""/m/01hmnh"": ""Fantasy"", ""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action"", ""/m/0cq23f0"": ""Sci-Fi Adventure"", ""/m/0hj3n26"": ""Family-Oriented Adventure""}",13836.0,Witch Mountain Collection,90348.0,1688.0,5.8,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']",50000000.0,98.0,['US'],en,2009-03-11,2009,4.0,106303988.0,56303988.0,27.0,42.3,238194541.76239032,112034621.76903012,126159919.99336019,2.1260797599999997,6,4
17182332,/m/0kv8xv,National Lampoon's Van Wilder: The Rise of Taj,2002,97.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0bbc17"": ""Gross out"", ""/m/0gsy3b"": ""Sex comedy"", ""/m/01jw2w"": ""Gross-out film"", ""/m/01z4y"": ""Comedy"", ""/m/02b5_l"": ""Teen""}",10032.0,National Lampoon's Van Wilder Collection,43220.0,396.0,5.038,"['Comedy', 'Romance']",,97.0,['US'],en,2002-01-01,2002,1.0,6086508.0,6086508.0,,78.0,13637992.433483519,,,,2,3
17246953,/m/043p4gy,Francis Goes to the Races,1951-05-01,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0hj3mtj"": ""Animal Picture"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white"", ""/m/0hj3myq"": ""Children's/Family""}",81987.0,Francis the Talking Mule Collection,693136.0,13.0,6.5,"['Comedy', 'Family', 'Fantasy']",,88.0,['US'],en,1951-05-01,1951,2.0,2300000.0,2300000.0,1.0,41.2,5153592.601375385,,,,3,7
17247222,/m/043nsv2,Francis Goes to West Point,1952-07,81.0,"{""/m/02h40lc"": ""English Language""}",{},"{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/01g6gs"": ""Black-and-white""}",88677.0,Francis the Talking Mule Collection,693136.0,12.0,5.8,"['Comedy', 'Family', 'Fantasy']",,81.0,['US'],en,1952-07-01,1952,3.0,2000000.0,2000000.0,1.0,41.2,4481384.8707612045,,,,3,7
17247457,/m/043l16h,Francis Covers the Big Town,1953-06-17,86.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3myq"": ""Children's/Family"", ""/m/0hj3mtj"": ""Animal Picture"", ""/m/01g6gs"": ""Black-and-white"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",88674.0,Francis the Talking Mule Collection,693136.0,8.0,5.1,"['Adventure', 'Comedy', 'Crime', 'Family', 'Fantasy', 'Romance']",,86.0,['US'],en,1953-06-17,1953,4.0,1800000.0,1800000.0,1.0,41.7,4033246.383685084,,,,6,7
17298593,/m/0dgqlnx,Mission: Impossible – Ghost Protocol,2011-12-14,132.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03k9fj"": ""Adventure"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/0hj3n4h"": ""Glamorized Spy Film"", ""/m/02kdv5l"": ""Action"", ""/m/0bkbm"": ""Spy""}",56292.0,Mission: Impossible Collection,87359.0,9808.0,7.091,"['Action', 'Thriller', 'Adventure']",145000000.0,133.0,['US'],en,2011-12-14,2011,4.0,694713380.0,549713380.0,5.0,532.1,1556639015.32369,324900403.13018733,1231738612.1935027,4.79112675862069,3,4
17298868,/m/043n0v_,Ip Man,2008-12-12,107.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/0459q4"": ""Standard Cantonese"", ""/m/0653m"": ""Standard Mandarin"", ""/m/012w70"": ""Cantonese""}","{""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/017fp"": ""Biography"", ""/m/03q4nz"": ""World cinema"", ""/m/03g3w"": ""History"", ""/m/02p0szs"": ""Historical fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/04t2t"": ""Martial Arts Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3mws"": ""Biopic [feature]"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",14756.0,Ip Man Collection,70068.0,3735.0,7.8,"['Drama', 'Action', 'History']",11700000.0,106.0,['HK'],cn,2008-12-12,2008,1.0,21888598.0,10188598.0,,148.2,49045615.95968699,26216101.49395305,22829514.465733938,1.870820341880342,3,2
17356798,/m/043s2w5,The Haunting in Connecticut,2009-03-27,102.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/0hj3n5l"": ""Haunted House Film""}",18781.0,Haunting in Connecticut Collection,169740.0,1083.0,6.2,"['Thriller', 'Horror']",10000000.0,102.0,['US'],en,2009-03-27,2009,1.0,77527732.0,67527732.0,,540.5,173715802.62461466,22406924.353806023,151308878.27080864,7.7527732,2,2
17657295,/m/047s7cs,Macon County Line,1974,88.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",42450.0,Macon County Collection,458697.0,34.0,5.9,"['Drama', 'Action']",225000.0,89.0,['US'],en,1974-01-01,1974,1.0,18800000.0,18575000.0,,623.1,42125017.785155326,504155.7979606355,41620861.98719469,83.55555555555556,2,2
17901688,/m/01sbv9,Madagascar,2005-05-25,83.0,"{""/m/064_8sq"": ""French Language"", ""/m/04306rv"": ""German Language"", ""/m/05zjd"": ""Portuguese Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/09c7w0"": ""United States of America""}","{""/m/03k9fj"": ""Adventure"", ""/m/01zhp"": ""Computer Animation"", ""/m/0hcr"": ""Animation"", ""/m/0bj8m2"": ""Children's"", ""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy"", ""/m/0hqxf"": ""Family Film""}",953.0,Madagascar Collection,14740.0,10782.0,6.908,"['Family', 'Animation', 'Adventure', 'Comedy']",75000000.0,86.0,['US'],en,2005-05-25,2005,1.0,532680671.0,457680671.0,,647.0,1193573549.9831634,168051932.65354517,1025521617.3296182,7.1024089466666664,4,3
